lookback,n_trades,profit_factor,sharpe,sortino,avg_trade_pct,runs_z,n_filtered,pf_filtered,t_filtered,filtered_best_trade_pct
496,31,0.7515056799272862,-0.24205610689781362,-0.3219193632960651,-0.01313191864184338,-0.23036160878987647,21,0.8356612310044155,-0.30625152795382077,-2.284520842007512
500,31,0.7394053521142631,-0.2661916305151659,-0.3540234205859531,-0.013996739714431484,-0.23036160878987647,21,0.8148265114467629,-0.35231780412359565,-1.9769297734518538
504,31,0.7328102990557476,-0.2788221800318004,-0.3714597570973006,-0.014431033192276347,-0.23036160878987647,21,0.8048809353260307,-0.3740174945963858,-1.86213168048782
508,31,0.7226433786236333,-0.2989147389406845,-0.39827242391684314,-0.01514295918623745,-0.23036160878987647,21,0.7909368714353522,-0.4048652647892454,-1.7154418508057585
512,31,0.7060031264689953,-0.33294656011194734,-0.4435551639480562,-0.01634838916068935,-0.23036160878987647,21,0.7681517814991996,-0.4562553100260412,-1.512855428468445
516,31,0.6784522739520606,-0.38384656193291117,-0.5109623290242328,-0.018276943888674218,-0.23036160878987647,21,0.7571816469287913,-0.48113328238633496,-1.4321931931738001
520,31,0.6784522739520606,-0.38384656193291117,-0.5109623290242328,-0.018276943888674218,-0.23036160878987647,21,0.7571816469287913,-0.48113328238633496,-1.4321931931738001
524,31,0.6566443718732766,-0.4339388815960793,-0.577687169426569,-0.020070421637049658,-0.23036160878987647,21,0.7359821730675725,-0.5312525316490959,-1.2887184134504404
528,29,0.7243689762006608,-0.2757257064560987,-0.3684717406756102,-0.0157475753555957,0.2605929665065466,20,0.8677728159543099,-0.23770240327689784,-2.8445652963052366
532,27,0.8530770661115407,-0.09178039622690387,-0.12293421311869995,-0.008241869039339508,0.44381268229929727,18,1.1058985261354888,0.14845837257222036,5.100352537167444
536,27,0.8393033089718592,-0.11549201205704851,-0.15469671272801772,-0.009075669364228134,0.44381268229929727,18,1.0834909181947752,0.11832010458259329,6.40148133474791
540,27,0.8097159697464401,-0.1636599560708297,-0.21915473260639592,-0.010920041322690524,0.44381268229929727,18,1.0482577581085653,0.069190158747708,10.956901308064355
544,27,0.7449551995040578,-0.27589120790972604,-0.36784694936300066,-0.015495278101822937,0.44381268229929727,18,0.9637849443823364,-0.05408919801455126,-13.872019384505464
548,27,0.7301063327536194,-0.3027557375261531,-0.4036480534933711,-0.016489475864938694,0.44381268229929727,18,0.9500250425064021,-0.07491211513980214,-10.052553893688275
552,27,0.7168030449423411,-0.3257760873794815,-0.4343728456357469,-0.01740513782151946,0.44381268229929727,18,0.9317052853794723,-0.10398559111907942,-7.179480532567273
556,25,0.7600291228892886,-0.23514989759002616,-0.31353526499223583,-0.014754406274110447,0.6586174404207368,16,1.0220217330931054,0.030367903885014782,24.572951897736413
560,23,0.8469521327399707,-0.08680810092991045,-0.11569439474272376,-0.009108990202174873,0.9176798310234763,14,1.2537334408987695,0.28945966654591043,2.6113384118190166
564,21,1.0193895271526416,0.12449309299787283,0.166625493889026,0.0010413660757600187,1.2420688558751651,12,1.9364656103110909,0.7313120781747059,1.1049244219359817
568,21,1.0193895271526416,0.12449309299787283,0.166625493889026,0.0010413660757600187,1.2420688558751651,12,1.9364656103110909,0.7313120781747059,1.1049244219359817
572,21,1.0050491507309713,0.11307649227101109,0.15134967571492908,0.0002728666423549562,1.2420688558751651,12,1.8868584878827441,0.7097571429119084,1.1263881684549744
576,21,0.9996055432113232,0.10870221096448617,0.14550558874686148,-2.136802120137179e-05,1.2420688558751651,12,1.8682412676062272,0.7013285879892847,1.135097291315944
580,21,0.996575430823212,0.1060120951551767,0.14187949788388404,-0.00018565178187301967,1.2420688558751651,12,1.8609149719576572,0.697484592010139,1.1398449835470421
584,21,0.9887709671749418,0.0982891828702234,0.13154996560037138,-0.0006097232511476937,1.2420688558751651,12,1.8446924518112735,0.6864577083991165,1.1571492802727796
588,21,0.96474552855402,0.07444678311548188,0.09958973551605847,-0.0019389446955578235,1.2420688558751651,12,1.760327162052065,0.63195219662831,1.2460257600036335
592,21,0.9618171350391646,0.07201124857885889,0.09633563992994276,-0.0021027451099467063,1.2420688558751651,12,1.750761217007659,0.6271327273110525,1.252567365069258
596,21,0.9595156939880396,0.06991090107836664,0.09347821419189042,-0.002232612183180684,1.2420688558751651,12,1.7440105933993184,0.6236602455358704,1.2576277047834716
600,21,0.9520926149149541,0.061374105036036845,0.08204797654790044,-0.0026569492524865326,1.2420688558751651,12,1.7314771294868265,0.6152996799704524,1.2735505103327491
604,19,1.2248023813987259,0.3006112522789156,0.40197446023377315,0.011136500086036621,0.7227449401048793,10,2.409687498354322,0.8854051019375374,0.9283172618017475
608,19,1.209165150747868,0.2877257421408153,0.3845804748189365,0.010361846279412659,0.7227449401048793,10,2.3902436066356634,0.873170409611928,0.9413006700568773
612,19,1.209165150747868,0.2877257421408153,0.3845804748189365,0.010361846279412659,0.7227449401048793,10,2.3902436066356634,0.873170409611928,0.9413006700568773
616,19,1.1994885918874958,0.27950533770337943,0.3736118373701223,0.009923146915257074,0.7227449401048793,10,2.3772624150268107,0.8643756060410613,0.9501727660541471
620,19,1.1994885918874958,0.27950533770337943,0.3736118373701223,0.009923146915257074,0.7227449401048793,10,2.3772624150268107,0.8643756060410613,0.9501727660541471
624,19,1.1994885918874958,0.27950533770337943,0.3736118373701223,0.009923146915257074,0.7227449401048793,10,2.3772624150268107,0.8643756060410613,0.9501727660541471
628,19,1.1945620650022883,0.27542714653357625,0.3681462599378055,0.009678087036888444,0.7227449401048793,10,2.3710803030339815,0.8604649006216967,0.9544570333135373
632,19,1.1794303733049445,0.26314735797688515,0.3517595501023845,0.009026471055523707,-0.12761452161188594,11,1.6497041642443908,0.5544492368881198,1.4042945888294835
636,19,1.173776869119078,0.25860790570677594,0.3457189477327537,0.008784170614648803,-0.12761452161188594,11,1.6344416079043715,0.5456597401204795,1.424772599959671
640,19,1.1202964578038366,0.21114697612760483,0.28211633008060655,0.006300299785641973,-0.12761452161188594,11,1.5443922532199112,0.48754107050058343,1.5908192914079435
644,19,1.1099649681296286,0.2011581210388815,0.2687847480684735,0.00578830347159093,-0.12761452161188594,11,1.535326533679758,0.48023213461366815,1.6177597111847026
648,19,1.1000626682745733,0.19151838740318863,0.25588139509833596,0.005286260400237503,-0.12761452161188594,11,1.5266096133827365,0.47322410202097026,1.6445383382810526
652,19,1.1000626682745733,0.19151838740318863,0.25588139509833596,0.005286260400237503,-0.12761452161188594,11,1.5266096133827365,0.47322410202097026,1.6445383382810526
656,19,1.0349800635020745,0.13329256318604962,0.17760069368220965,0.001964185537885144,-0.12761452161188594,11,1.3609392999188932,0.35059020874908614,2.1389930638516526
660,19,1.0349800635020745,0.13329256318604962,0.17760069368220965,0.001964185537885144,-0.12761452161188594,11,1.3609392999188932,0.35059020874908614,2.1389930638516526
664,19,0.9922476603200817,0.08877524272298878,0.11811869642805481,-0.0004353060560672189,-0.12761452161188594,11,1.3259563293938728,0.31944963459917336,2.3685585748055016
668,19,0.983177031179288,0.07979131555836537,0.10616201774007047,-0.0009453247487040011,-0.12761452161188594,11,1.3163462892460522,0.3111622461681414,2.4320386180655174
672,19,0.9637655104268116,0.0640638569401429,0.08509139523686783,-0.002050875398631352,-0.12761452161188594,11,1.2800796708532216,0.2816006180433244,2.653459121266715
